Store Name,Store Type,Street Number,Street Name,City,State,Zip Code,County,Latitude,Longitude
SEVEN ELEVEN  26795,Convenience Store,100,E CENTRAL BLVD,ORLANDO,FL,32801,ORANGE,0.0,0.0
SEVEN HEAVENS FOOD STORE  ,Convenience Store,8004,Mandarin Dr,Orlando,FL,32819,ORANGE,0.0,0.0
SHABZI BAZAR LLC  ,Medium Grocery Store,1921,CENTRAL FL PKWY,ORLANDO,FL,32837,ORANGE,28.40758,-81.40246
Sham's West Indian Market  ,Medium Grocery Store,2013,Wellfleet Ct,Orlando,FL,32837,ORANGE,28.39745,-81.40309
Sham's West Indian Market  ,Medium Grocery Store,2013,Wellfleet Ct,Orlando,FL,32837,ORANGE,28.39745,-81.40309
Sham's West Indian Market Inc.  ,Small Grocery Store,2013,Wellfleet Ct,Orlando,FL,32837,ORANGE,28.39745,-81.40309
SHARE CENTRAL FLORIDA  ,Food Buying Co-op,3854,S Orange Ave Ste B,Orlando,FL,32806,ORANGE,0.0,0.0
"Sharifco, Llc dba Trail Chevron  ",Convenience Store,3839,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.50406,-81.39686
SHARP FOD  ,Convenience Store,648,W Washington St,Orlando,FL,32801,ORANGE,0.0,0.0
Shazad Corporation  ,Convenience Store,256,S Ivey Ln,Orlando,FL,32811,ORANGE,28.53884,-81.43446
Shell C Store  ,Convenience Store,6999,W Colonial Dr,Orlando,FL,32818,ORANGE,28.55211,-81.4754
shell express  ,Convenience Store,2410,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47235,-81.41109
Shell Express  ,Convenience Store,2410,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47235,-81.41109
Shell Express  ,Convenience Store,2410,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47238,-81.41106
Shell Food Mart  ,Convenience Store,1919,McCoy Rd,Orlando,FL,32809,ORANGE,28.4511,-81.35497
Shell Food Mart  ,Convenience Store,5004,Old Winter Garden Rd,Orlando,FL,32811,ORANGE,28.54164,-81.44743
Shell Food Mart  ,Convenience Store,5004,Old Winter Garden Rd,Orlando,FL,32811,ORANGE,28.54164,-81.44743
Shell Food Mart  ,Convenience Store,5004,Old Winter Garden Rd,Orlando,FL,32811,ORANGE,28.54107,-81.44716
SHELL GAS OF ORLANDO  ,Convenience Store,601,N John Young Pkwy,Orlando,FL,32805,ORANGE,28.54917,-81.41359
Shell Goldenrod  ,Convenience Store,1801,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.57079,-81.28604
SHOP & GO  ,Convenience Store,6422,Winegard Rd,Orlando,FL,32809,ORANGE,0.0,0.0
SHOP & GO  ,Convenience Store,6422,Winegard Rd,Orlando,FL,32809,ORANGE,0.0,0.0
Shop & Go  ,Convenience Store,6422,Winegard Rd,Orlando,FL,32809,ORANGE,28.46466,-81.38428
SHOP & GO SUPERETTE #2  ,Convenience Store,714,N Hastings St,Orlando,FL,32808,ORANGE,0.0,0.0
SHOP & GO SUPERETTE #2  ,Convenience Store,714,N Hastings St,Orlando,FL,32808,ORANGE,28.55292,-81.4594
SHOP & SAVE PRODUCE OF ORLANDO  ,Small Grocery Store,2013,WELLFLEET COURT,ORLANDO,FL,32837,ORANGE,28.39745,-81.40309
"SHOP AND SAVE PRODUCE, INC.  ",Small Grocery Store,2013,Wellfleet Ct Ste 1,Orlando,FL,32837,ORANGE,28.39745,-81.40309
Shop Kwik  ,Convenience Store,2893,Delaney Ave,Orlando,FL,32806,ORANGE,28.50948,-81.37144
Shop N Go Superette 2,Convenience Store,714,N Hastings St,Orlando,FL,32808,ORANGE,28.55292,-81.4594
SHOP N' GO  ,Convenience Store,6422,Winegard Rd,Orlando,FL,32809,ORANGE,28.46466,-81.38428
SHOPPERS STOP 10,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.38844
SHORES MINI MART  ,Convenience Store,4751,Raleigh St,Orlando,FL,32811,ORANGE,28.52786,-81.44294
Shores Mini Mart  ,Convenience Store,4751,Raleigh St,Orlando,FL,32811,ORANGE,28.52786,-81.44294
SHUMATE'S FRESH PRODUCE  ,Fruits/Veg Specialty,6340,All American Blvd,Orlando,FL,32810,ORANGE,0.0,0.0
Signature Convenience Store Inc  ,Convenience Store,322,E Main St,Apopka,FL,32703,ORANGE,28.67309,-81.50465
Silva's Market  ,Medium Grocery Store,5920,Metropolis Way,Orlando,FL,32811,ORANGE,28.51748,-81.46138
"Silver Star A&g Products Ii, Inc  ",Combination Grocery/Other,4300,Clarcona Ocoee Rd,Orlando,FL,32810,ORANGE,28.61266,-81.43326
SILVER STAR CHEVRON  ,Convenience Store,5419,Silver Star Rd,Orlando,FL,32808,ORANGE,0.0,0.0
SILVER STAR FINA  ,Unknown,6217,Silver Star Rd,Orlando,FL,32808,ORANGE,0.0,0.0
Silver Star Food Mart  ,Convenience Store,3965,Silver Star Rd,Orlando,FL,32808,ORANGE,28.5781,-81.4303
Silver Star Foodmart  ,Convenience Store,6390,Silver Star Rd,Orlando,FL,32818,ORANGE,28.57756,-81.46926
"Silver Star Meats, Seafood & Produce  ",Medium Grocery Store,6928,Silver Star Rd,Orlando,FL,32818,ORANGE,28.57747,-81.47472
Silver Star Mobil  ,Convenience Store,1621,E Silver Star Rd,Ocoee,FL,34761,ORANGE,28.5736,-81.51793
Silver Star Quick Mart  ,Convenience Store,331,W Silver Star Rd,Ocoee,FL,34761,ORANGE,28.57365,-81.55026
Silver Star Quick Mart  ,Convenience Store,331,W Silver Star Rd,Ocoee,FL,34761,ORANGE,28.57365,-81.55026
SILVER STAR SEAFOOD MEAT & PRODUCE  ,Medium Grocery Store,6928,Silver Star Rd,Orlando,FL,32818,ORANGE,28.57747,-81.47472
Silverstar A&G Products II Inc  ,Medium Grocery Store,4300,Clarcona Ocoee Rd,Orlando,FL,32810,ORANGE,28.61029,-81.43206
sinbad supermarket  ,Convenience Store,4704,L B McLeod Rd,Orlando,FL,32811,ORANGE,28.50693,-81.44212
SINGH'S DISCOUNT GROCERY  ,Convenience Store,4077,Columbia St,Orlando,FL,32811,ORANGE,0.0,0.0
SJM Deli & Grocery  ,Convenience Store,6854,N Orange Blossom Trl,Orlando,FL,32810,ORANGE,28.61951,-81.44231
"SK MARKET, INC  ",Fruits/Veg Specialty,2225,S Goldenrod Rd,Orlando,FL,32822,ORANGE,0.0,0.0
SK WEST INDIAN GROCERY & DELI  ,Small Grocery Store,3501,Old Winter Garden Rd Ste 104,Orlando,FL,32805,ORANGE,28.54734,-81.42066
SKYLAKE MARATHON  ,Convenience Store,7301,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,28.46012,-81.39803
SMILY'S CONVENIENCE & SUB SHOP  ,Combination Grocery/Other,3135,S Orange Ave,Orlando,FL,32806,ORANGE,0.0,0.0
SMITTYS MEAT MARKET INC  ,Meat/Poultry Specialty,6928,Silver Star Rd,Orlando,FL,32818,ORANGE,0.0,0.0
SMITTYS MEAT MARKET INC  ,Meat/Poultry Specialty,6928,Silver Star Rd,Orlando,FL,32818,ORANGE,0.0,0.0
SMOKEHOUSE INC  ,Supermarket,519,S Central Ave,Apopka,FL,32703,ORANGE,0.0,0.0
Smokers Express 6165,Combination Grocery/Other,11205,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.40307,-81.4045
SOLO FOOD MART  ,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,0.0,0.0
SOLO GAS AND CONVENIENCE STORE  ,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,0.0,0.0
SOLO GAS STATION  ,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.38844
"Solomon's Premium Meats, Llc  ",Delivery Route,3200,S Hiawassee Rd,Orlando,FL,32835,ORANGE,28.50795,-81.48588
SONG'S GROCERY  ,Small Grocery Store,950,Grand St,Orlando,FL,32805,ORANGE,0.0,0.0
SONNY'S PRODUCE  ,Delivery Route,239,W 14th St,Apopka,FL,32703,ORANGE,0.0,0.0
SONNY'S PRODUCE  ,Fruits/Veg Specialty,26,E 9th St,Apopka,FL,32703,ORANGE,0.0,0.0
Sonny's Shop  ,Convenience Store,3200,Conway Rd,Orlando,FL,32812,ORANGE,28.50489,-81.33127
Sonnys Stop  ,Convenience Store,3200,Conway Rd,Orlando,FL,32812,ORANGE,28.50491,-81.33133
Sonnys Stop  ,Convenience Store,3200,Conway Rd,Orlando,FL,32812,ORANGE,28.50491,-81.33133
Sonu 45  ,Convenience Store,2800,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.58015,-81.45158
Sophias Deli LLC  ,Convenience Store,503,W South St,Orlando,FL,32805,ORANGE,28.53835,-81.38515
SOTO PRODUCE MARKET  ,Small Grocery Store,1213,N Semoran Blvd,Orlando,FL,32807,ORANGE,0.0,0.0
SOUTH CENTRAL FOOD & MEAT MARKET  ,Convenience Store,439,S Central Ave,Apopka,FL,32703,ORANGE,28.67218,-81.51149
SOUTH DELANY FOOD MART INC  ,Convenience Store,400,SOUTH DELANY AVE,ORLANDO,FL,32801,ORANGE,0.0,0.0
South Grocery Store  ,Convenience Store,640,W South St,Orlando,FL,32805,ORANGE,28.53824,-81.38833
south grocery store  ,Convenience Store,640,W South St,Orlando,FL,32805,ORANGE,28.53824,-81.38833
SOUTH STREET FINA  ,Convenience Store,315,S ORANGE BLOSSOM T,ORLANDO,FL,32805,ORANGE,0.0,0.0
south trail citgo 1,Convenience Store,4682,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49486,-81.39692
SOUTHERN BUTCHER  ,Medium Grocery Store,910,S Parramore Ave,Orlando,FL,32805,ORANGE,0.0,0.0
SOUTHERN BUTCHER SHOP  ,Meat/Poultry Specialty,910,S Parramore Ave,Orlando,FL,32805,ORANGE,0.0,0.0
SOUTHERN BUTCHER SHOP  ,Meat/Poultry Specialty,910,S Parramore Ave,Orlando,FL,32805,ORANGE,0.0,0.0
SOUTHERN BUTCHER SHOP  ,Meat/Poultry Specialty,910,S Parramore Ave,Orlando,FL,32805,ORANGE,0.0,0.0
SOUTHERN BUTCHER SHOP  ,Meat/Poultry Specialty,910,S Parramore Ave,Orlando,FL,32805,ORANGE,0.0,0.0
Southern Steer Butcher  ,Combination Grocery/Other,11024,W Colonial Dr,Ocoee,FL,34761,ORANGE,28.55116,-81.5425
SOUTHWEST MEATS  ,Meat/Poultry Specialty,4716,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,0.0,0.0
SOUTHWEST MEATS  ,Meat/Poultry Specialty,4716,S Obt Trl,Orlando,FL,32839,ORANGE,0.0,0.0
SOUTHWEST MEGA MEATS  ,Large Grocery Store,4716,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49345,-81.39691
SOUTHWEST MEGA MEATS  ,Large Grocery Store,4716,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49345,-81.39691
SOUTHWEST MEGA MEATS  ,Large Grocery Store,4716,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49345,-81.39691
Southwest Mega Meats Supermarket  ,Large Grocery Store,4704,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49396,-81.39691
Southwest Mega Meats Supermarket  ,Supermarket,4704,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49388,-81.39688
SPEEDWAY  9681,Convenience Store,4138,W Oakridge Rd,Orlando,FL,32809,ORANGE,0.0,0.0
SPEEDWAY  9812,Convenience Store,485,E Main St,Apopka,FL,32703,ORANGE,0.0,0.0
Speedway 6658,Convenience Store,2617,W Fairbanks Ave,Winter Park,FL,32789,ORANGE,28.59304,-81.38367
Speedway 6650,Convenience Store,38,S Goldenrod Rd,Orlando,FL,32807,ORANGE,28.54525,-81.28588
Speedway 6901,Convenience Store,300,E BUENA VISTA DR,LAKE BUENA VISTA,FL,32830,ORANGE,28.36318,-81.55297
Speedway 6907,Convenience Store,10024,Lee Vista Blvd,Orlando,FL,32829,ORANGE,28.47817,-81.24638
Speedway 6898,Convenience Store,13306,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.37095,-81.4046
Speedway 6899,Convenience Store,1000,Car Care Ln,Orlando,FL,32830,ORANGE,28.39353,-81.57497
Speedway 6653,Convenience Store,9520,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.42068,-81.40474
Speedway 6524,Convenience Store,12253,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.38824,-81.40442
Speedway 6473,Convenience Store,5365,International Dr,Orlando,FL,32819,ORANGE,28.46297,-81.45113
Speedway 6900,Convenience Store,1475,N Buena Vista Dr,Lake Buena Vista,FL,32830,ORANGE,28.36941,-81.5265
Speedway 6474,Convenience Store,13707,W Colonial Dr,Winter Garden,FL,34787,ORANGE,28.55107,-81.58753
Speedway 6486,Convenience Store,2902,W Sand Lake Rd,Orlando,FL,32819,ORANGE,28.45022,-81.42449
Speedway 6444,Convenience Store,11300,University Blvd,Orlando,FL,32817,ORANGE,28.59751,-81.22392
Speedway 6650,Convenience Store,38,S Goldenrod Rd,Orlando,FL,32807,ORANGE,28.54525,-81.28588
Speedway 6658,Convenience Store,2617,W Fairbanks Ave,Winter Park,FL,32789,ORANGE,28.59304,-81.38367
Sphinx Mediterranean Food & Deli  ,Medium Grocery Store,7501C,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56843,-81.28598
Spice Culture  ,Medium Grocery Store,731,S Dillard St,Winter Garden,FL,34787,ORANGE,28.55528,-81.5835
Spice Culture  ,Medium Grocery Store,731,S Dillard St,Winter Garden,FL,34787,ORANGE,28.55521,-81.58281
SPICE OF INDIA  ,Meat/Poultry Specialty,2319,Mount Vernon St,Orlando,FL,32803,ORANGE,0.0,0.0
Sprouts Farmers Market 616,Supermarket,1999,Aloma Ave,Winter Park,FL,32792,ORANGE,28.60064,-81.32481
Sprouts Farmers Market 634,Supermarket,7603,Turkey Lake Rd,Orlando,FL,32819,ORANGE,28.45452,-81.47687
